COUNTRY,DATE,ISO3,WHO_REGION,TOTAL_CONF_CASES,TOTAL_PROB_CASES,TOTAL_CONF_DEATHS,NEW_CONF_CASES,NEW_PROB_CASES,NEW_CONF_DEATHS
Jamaica,2024-02-26,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-02-26,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-02-26,MEX,AMRO,4085,0,34,0,0,0
Panama,2024-02-26,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-02-26,PRY,AMRO,126,0,0,0,0,0
Peru,2024-02-26,PER,AMRO,3887,0,25,5,0,0
Saint Martin,2024-02-26,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-02-26,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-02-26,USA,AMRO,32369,0,61,67,0,0
Uruguay,2024-02-26,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-02-26,VEN,AMRO,12,0,0,0,0,0
Saudi Arabia,2024-02-28,SAU,EMRO,700,0,0,15,0,0
Andorra,2024-02-29,AND,EURO,4,0,0,0,0,0
Austria,2024-02-29,AUT,EURO,345,0,1,4,0,1
Belgium,2024-02-29,BEL,EURO,805,0,2,2,0,0
Bosnia and Herzegovina,2024-02-29,BIH,EURO,9,0,0,0,0,0
Bulgaria,2024-02-29,BGR,EURO,6,0,0,0,0,0
China,2024-02-29,CHN,WPRO,2300,0,0,70,0,0
Croatia,2024-02-29,HRV,EURO,33,0,0,0,0,0
Cyprus,2024-02-29,CYP,EURO,5,0,0,0,0,0
Czechia,2024-02-29,CZE,EURO,78,0,1,6,0,0
Denmark,2024-02-29,DNK,EURO,198,0,0,0,0,0
Estonia,2024-02-29,EST,EURO,11,0,0,0,0,0
Finland,2024-02-29,FIN,EURO,43,0,0,1,0,0
France,2024-02-29,FRA,EURO,4195,0,0,16,0,0
Georgia,2024-02-29,GEO,EURO,2,0,0,0,0,0
Germany,2024-02-29,DEU,EURO,3816,0,0,9,0,0
Gibraltar,2024-02-29,GIB,EURO,6,0,0,0,0,0
Greece,2024-02-29,GRC,EURO,91,0,0,0,0,0
Greenland,2024-02-29,GRL,EURO,2,0,0,0,0,0
Hungary,2024-02-29,HUN,EURO,83,0,0,0,0,0
Iceland,2024-02-29,ISL,EURO,17,0,0,0,0,0
India,2024-02-29,IND,SEARO,27,0,1,0,0,0
Indonesia,2024-02-29,IDN,SEARO,84,0,0,4,0,0
Ireland,2024-02-29,IRL,EURO,245,0,0,1,0,0
Israel,2024-02-29,ISR,EURO,293,0,0,18,0,0
Italy,2024-02-29,ITA,EURO,1028,0,0,13,0,0
Latvia,2024-02-29,LVA,EURO,6,0,0,0,0,0
Lithuania,2024-02-29,LTU,EURO,5,0,0,0,0,0
Luxembourg,2024-02-29,LUX,EURO,61,0,0,1,0,0
Malta,2024-02-29,MLT,EURO,35,0,0,0,0,0
Monaco,2024-02-29,MCO,EURO,3,0,0,0,0,0
Montenegro,2024-02-29,MNE,EURO,2,0,0,0,0,0
Nepal,2024-02-29,NPL,SEARO,1,0,0,0,0,0
Netherlands,2024-02-29,NLD,EURO,1299,0,0,7,0,0
Norway,2024-02-29,NOR,EURO,105,0,0,0,0,0
Poland,2024-02-29,POL,EURO,220,0,0,0,0,0
Portugal,2024-02-29,PRT,EURO,1190,0,2,4,0,0
Republic of Moldova,2024-02-29,MDA,EURO,2,0,0,0,0,0
Romania,2024-02-29,ROU,EURO,47,0,0,0,0,0
Russian Federation,2024-02-29,RUS,EURO,4,0,0,0,0,0
San Marino,2024-02-29,SMR,EURO,1,0,0,0,0,0
Serbia,2024-02-29,SRB,EURO,40,0,0,0,0,0
Slovakia,2024-02-29,SVK,EURO,16,0,0,0,0,0
Slovenia,2024-02-29,SVN,EURO,47,0,0,0,0,0
Spain,2024-02-29,ESP,EURO,7898,0,3,112,0,0
Sri Lanka,2024-02-29,LKA,SEARO,4,0,0,0,0,0
Sweden,2024-02-29,SWE,EURO,272,0,0,2,0,0
Switzerland,2024-02-29,CHE,EURO,579,0,0,7,0,0
Thailand,2024-02-29,THA,SEARO,743,0,1,22,0,0
The United Kingdom,2024-02-29,GBR,EURO,3892,0,0,10,0,0
Türkiye,2024-02-29,TUR,EURO,12,0,0,0,0,0
Ukraine,2024-02-29,UKR,EURO,5,0,0,0,0,0
China,2024-03-01,CHN,WPRO,2303,0,0,3,0,0
Japan,2024-03-01,JPN,WPRO,241,0,1,1,0,0
United Arab Emirates,2024-03-02,ARE,EMRO,27,0,0,1,0,0
Benin,2024-03-03,BEN,AFRO,3,0,0,0,0,0
Cameroon,2024-03-03,CMR,AFRO,46,0,4,0,0,0
Central African Republic,2024-03-03,CAF,AFRO,58,0,1,0,0,0
Congo,2024-03-03,COG,AFRO,37,0,2,0,0,0
Democratic Republic of the Congo,2024-03-03,COD,AFRO,821,0,4,70,0,1
Ghana,2024-03-03,GHA,AFRO,128,0,4,0,0,0
Liberia,2024-03-03,LBR,AFRO,19,0,0,0,0,0
Mozambique,2024-03-03,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2024-03-03,NGA,AFRO,866,0,9,0,0,0
South Africa,2024-03-03,ZAF,AFRO,5,0,0,0,0,0
Argentina,2024-03-04,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-03-04,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-03-04,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-03-04,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-03-04,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-03-04,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-03-04,BRA,AMRO,12029,0,16,20,0,0
Canada,2024-03-04,CAN,AMRO,1590,0,0,6,0,0
Chile,2024-03-04,CHL,AMRO,1460,0,3,2,0,0
Colombia,2024-03-04,COL,AMRO,4206,0,0,3,0,0
Costa Rica,2024-03-04,CRI,AMRO,226,0,1,1,0,0
Cuba,2024-03-04,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-03-04,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-03-04,DOM,AMRO,79,0,1,0,0,0
Ecuador,2024-03-04,ECU,AMRO,598,0,2,0,0,0
El Salvador,2024-03-04,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-03-04,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-03-04,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-03-04,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-03-04,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-03-04,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-03-04,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-03-04,MEX,AMRO,4085,0,34,0,0,0
Panama,2024-03-04,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-03-04,PRY,AMRO,126,0,0,0,0,0
Peru,2024-03-04,PER,AMRO,3889,0,25,2,0,0
Saint Martin,2024-03-04,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-03-04,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-03-04,USA,AMRO,32435,0,61,66,0,0
Uruguay,2024-03-04,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-03-04,VEN,AMRO,12,0,0,0,0,0
Viet Nam,2024-03-06,VNM,WPRO,157,0,7,10,0,1
Japan,2024-03-08,JPN,WPRO,242,0,1,1,0,0
Singapore,2024-03-08,SGP,WPRO,54,0,0,2,0,0
Benin,2024-03-10,BEN,AFRO,3,0,0,0,0,0
Cameroon,2024-03-10,CMR,AFRO,46,0,4,0,0,0
Central African Republic,2024-03-10,CAF,AFRO,58,0,1,0,0,0
Congo,2024-03-10,COG,AFRO,45,0,2,8,0,0
Democratic Republic of the Congo,2024-03-10,COD,AFRO,875,0,4,54,0,0
Ghana,2024-03-10,GHA,AFRO,128,0,4,0,0,0
Liberia,2024-03-10,LBR,AFRO,19,0,0,0,0,0
Nigeria,2024-03-10,NGA,AFRO,870,0,9,4,0,0
South Africa,2024-03-10,ZAF,AFRO,5,0,0,0,0,0
Argentina,2024-03-11,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-03-11,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-03-11,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-03-11,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-03-11,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-03-11,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-03-11,BRA,AMRO,12054,0,16,25,0,0
Canada,2024-03-11,CAN,AMRO,1590,0,0,0,0,0
Chile,2024-03-11,CHL,AMRO,1460,0,3,0,0,0
Colombia,2024-03-11,COL,AMRO,4210,0,0,4,0,0
Costa Rica,2024-03-11,CRI,AMRO,226,0,1,0,0,0
Cuba,2024-03-11,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-03-11,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-03-11,DOM,AMRO,80,0,1,1,0,0
Ecuador,2024-03-11,ECU,AMRO,599,0,2,1,0,0
El Salvador,2024-03-11,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-03-11,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-03-11,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-03-11,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-03-11,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-03-11,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-03-11,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-03-11,MEX,AMRO,4085,0,34,0,0,0
Mozambique,2024-03-11,MOZ,AFRO,1,0,1,0,0,0
Panama,2024-03-11,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-03-11,PRY,AMRO,126,0,0,0,0,0
Peru,2024-03-11,PER,AMRO,3891,0,25,2,0,0
Saint Martin,2024-03-11,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-03-11,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-03-11,USA,AMRO,32512,0,61,77,0,0
Uruguay,2024-03-11,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-03-11,VEN,AMRO,12,0,0,0,0,0
Lebanon,2024-03-14,LBN,EMRO,28,0,0,1,0,0
Morocco,2024-03-15,MAR,EMRO,5,0,0,1,0,0
Singapore,2024-03-15,SGP,WPRO,56,0,0,2,0,0
Benin,2024-03-17,BEN,AFRO,3,0,0,0,0,0
Cameroon,2024-03-17,CMR,AFRO,46,0,4,0,0,0
Central African Republic,2024-03-17,CAF,AFRO,62,0,1,4,0,0
Congo,2024-03-17,COG,AFRO,45,0,2,0,0,0
Democratic Republic of the Congo,2024-03-17,COD,AFRO,920,0,4,45,0,0
Ghana,2024-03-17,GHA,AFRO,128,0,4,0,0,0
Liberia,2024-03-17,LBR,AFRO,21,0,0,2,0,0
Mozambique,2024-03-17,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2024-03-17,NGA,AFRO,872,0,9,2,0,0
South Africa,2024-03-17,ZAF,AFRO,5,0,0,0,0,0
Argentina,2024-03-18,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-03-18,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-03-18,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-03-18,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-03-18,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-03-18,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-03-18,BRA,AMRO,12078,0,16,24,0,0
Canada,2024-03-18,CAN,AMRO,1592,0,0,2,0,0
Chile,2024-03-18,CHL,AMRO,1460,0,3,0,0,0
Colombia,2024-03-18,COL,AMRO,4214,0,0,4,0,0
Costa Rica,2024-03-18,CRI,AMRO,226,0,1,0,0,0
Cuba,2024-03-18,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-03-18,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-03-18,DOM,AMRO,81,0,1,1,0,0
Ecuador,2024-03-18,ECU,AMRO,599,0,2,0,0,0
El Salvador,2024-03-18,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-03-18,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-03-18,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-03-18,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-03-18,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-03-18,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-03-18,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-03-18,MEX,AMRO,4085,0,34,0,0,0
Panama,2024-03-18,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-03-18,PRY,AMRO,126,0,0,0,0,0
Peru,2024-03-18,PER,AMRO,3896,0,25,5,0,0
Saint Martin,2024-03-18,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-03-18,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-03-18,USA,AMRO,32565,0,61,53,0,0
Uruguay,2024-03-18,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-03-18,VEN,AMRO,12,0,0,0,0,0
Singapore,2024-03-22,SGP,WPRO,57,0,0,1,0,0
Benin,2024-03-24,BEN,AFRO,3,0,0,0,0,0
Cameroon,2024-03-24,CMR,AFRO,46,0,4,0,0,0
Central African Republic,2024-03-24,CAF,AFRO,64,0,1,2,0,0
Congo,2024-03-24,COG,AFRO,45,0,2,0,0,0
Democratic Republic of the Congo,2024-03-24,COD,AFRO,986,0,4,66,0,0
Ghana,2024-03-24,GHA,AFRO,128,0,4,0,0,0
Liberia,2024-03-24,LBR,AFRO,21,0,0,0,0,0
Mozambique,2024-03-24,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2024-03-24,NGA,AFRO,872,0,9,0,0,0
South Africa,2024-03-24,ZAF,AFRO,5,0,0,0,0,0
Argentina,2024-03-25,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-03-25,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-03-25,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-03-25,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-03-25,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-03-25,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-03-25,BRA,AMRO,12099,0,16,21,0,0
Canada,2024-03-25,CAN,AMRO,1596,0,0,4,0,0
Chile,2024-03-25,CHL,AMRO,1460,0,3,0,0,0
Colombia,2024-03-25,COL,AMRO,4216,0,0,2,0,0
Costa Rica,2024-03-25,CRI,AMRO,226,0,1,0,0,0
Cuba,2024-03-25,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-03-25,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-03-25,DOM,AMRO,81,0,1,0,0,0
Ecuador,2024-03-25,ECU,AMRO,599,0,2,0,0,0
El Salvador,2024-03-25,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-03-25,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-03-25,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-03-25,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-03-25,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-03-25,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-03-25,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-03-25,MEX,AMRO,4085,0,34,0,0,0
Panama,2024-03-25,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-03-25,PRY,AMRO,126,0,0,0,0,0
Peru,2024-03-25,PER,AMRO,3901,0,26,5,0,1
Saint Martin,2024-03-25,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-03-25,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-03-25,USA,AMRO,32625,0,61,60,0,0
Uruguay,2024-03-25,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-03-25,VEN,AMRO,12,0,0,0,0,0
Viet Nam,2024-03-26,VNM,WPRO,169,0,8,12,0,1
Andorra,2024-03-31,AND,EURO,4,0,0,0,0,0
Austria,2024-03-31,AUT,EURO,345,0,1,0,0,0
Belgium,2024-03-31,BEL,EURO,806,0,2,1,0,0
Benin,2024-03-31,BEN,AFRO,3,0,0,0,0,0
Bosnia and Herzegovina,2024-03-31,BIH,EURO,9,0,0,0,0,0
Bulgaria,2024-03-31,BGR,EURO,6,0,0,0,0,0
Cameroon,2024-03-31,CMR,AFRO,46,0,4,0,0,0
Central African Republic,2024-03-31,CAF,AFRO,65,0,1,1,0,0
China,2024-03-31,CHN,WPRO,2354,0,0,51,0,0
Congo,2024-03-31,COG,AFRO,45,0,2,0,0,0
Croatia,2024-03-31,HRV,EURO,33,0,0,0,0,0
Cyprus,2024-03-31,CYP,EURO,5,0,0,0,0,0
Czechia,2024-03-31,CZE,EURO,78,0,1,0,0,0
Democratic Republic of the Congo,2024-03-31,COD,AFRO,1034,0,4,48,0,0
Denmark,2024-03-31,DNK,EURO,198,0,0,0,0,0
Estonia,2024-03-31,EST,EURO,11,0,0,0,0,0
Finland,2024-03-31,FIN,EURO,43,0,0,0,0,0
France,2024-03-31,FRA,EURO,4206,0,0,11,0,0
Georgia,2024-03-31,GEO,EURO,2,0,0,0,0,0
Germany,2024-03-31,DEU,EURO,3830,0,0,14,0,0
Ghana,2024-03-31,GHA,AFRO,128,0,4,0,0,0
Gibraltar,2024-03-31,GIB,EURO,6,0,0,0,0,0
Greece,2024-03-31,GRC,EURO,92,0,0,1,0,0
Greenland,2024-03-31,GRL,EURO,2,0,0,0,0,0
Hungary,2024-03-31,HUN,EURO,83,0,0,0,0,0
Iceland,2024-03-31,ISL,EURO,17,0,0,0,0,0
India,2024-03-31,IND,SEARO,27,0,1,0,0,0
Indonesia,2024-03-31,IDN,SEARO,84,0,0,0,0,0
Ireland,2024-03-31,IRL,EURO,245,0,0,0,0,0
Israel,2024-03-31,ISR,EURO,293,0,0,0,0,0
Italy,2024-03-31,ITA,EURO,1042,0,0,14,0,0
Latvia,2024-03-31,LVA,EURO,6,0,0,0,0,0
Liberia,2024-03-31,LBR,AFRO,21,0,0,0,0,0
Lithuania,2024-03-31,LTU,EURO,5,0,0,0,0,0
Luxembourg,2024-03-31,LUX,EURO,61,0,0,0,0,0
Malta,2024-03-31,MLT,EURO,35,0,0,0,0,0
Monaco,2024-03-31,MCO,EURO,3,0,0,0,0,0
Montenegro,2024-03-31,MNE,EURO,2,0,0,0,0,0
Mozambique,2024-03-31,MOZ,AFRO,1,0,1,0,0,0
Nepal,2024-03-31,NPL,SEARO,1,0,0,0,0,0
Netherlands,2024-03-31,NLD,EURO,1299,0,0,0,0,0
Nigeria,2024-03-31,NGA,AFRO,878,0,9,6,0,0
Norway,2024-03-31,NOR,EURO,105,0,0,0,0,0
Poland,2024-03-31,POL,EURO,221,0,0,1,0,0
Portugal,2024-03-31,PRT,EURO,1193,0,2,3,0,0
Republic of Moldova,2024-03-31,MDA,EURO,2,0,0,0,0,0
Romania,2024-03-31,ROU,EURO,47,0,0,0,0,0
Russian Federation,2024-03-31,RUS,EURO,4,0,0,0,0,0
San Marino,2024-03-31,SMR,EURO,1,0,0,0,0,0
Saudi Arabia,2024-03-31,SAU,EMRO,720,0,0,20,0,0
Serbia,2024-03-31,SRB,EURO,40,0,0,0,0,0
Slovakia,2024-03-31,SVK,EURO,16,0,0,0,0,0
Slovenia,2024-03-31,SVN,EURO,47,0,0,0,0,0
South Africa,2024-03-31,ZAF,AFRO,5,0,0,0,0,0
Spain,2024-03-31,ESP,EURO,7960,0,3,62,0,0
Sri Lanka,2024-03-31,LKA,SEARO,4,0,0,0,0,0
Sweden,2024-03-31,SWE,EURO,272,0,0,0,0,0
Switzerland,2024-03-31,CHE,EURO,579,0,0,0,0,0
Thailand,2024-03-31,THA,SEARO,755,0,1,12,0,0
The United Kingdom,2024-03-31,GBR,EURO,3908,0,0,16,0,0
Türkiye,2024-03-31,TUR,EURO,12,0,0,0,0,0
Ukraine,2024-03-31,UKR,EURO,5,0,0,0,0,0
Argentina,2024-04-01,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-04-01,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-04-01,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-04-01,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-04-01,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-04-01,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-04-01,BRA,AMRO,12124,0,16,25,0,0
Canada,2024-04-01,CAN,AMRO,1600,0,0,4,0,0
Chile,2024-04-01,CHL,AMRO,1460,0,3,0,0,0
Colombia,2024-04-01,COL,AMRO,4221,0,0,5,0,0
Costa Rica,2024-04-01,CRI,AMRO,226,0,1,0,0,0
Cuba,2024-04-01,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-04-01,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-04-01,DOM,AMRO,81,0,1,0,0,0
Ecuador,2024-04-01,ECU,AMRO,599,0,2,0,0,0
El Salvador,2024-04-01,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-04-01,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-04-01,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-04-01,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-04-01,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-04-01,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-04-01,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-04-01,MEX,AMRO,4087,0,34,2,0,0
Panama,2024-04-01,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-04-01,PRY,AMRO,126,0,0,0,0,0
Peru,2024-04-01,PER,AMRO,3901,0,26,0,0,0
Saint Martin,2024-04-01,MAF,AMRO,1,0,0,0,0,0
Thailand,2024-04-01,THA,SEARO,761,0,1,6,0,0
Trinidad and Tobago,2024-04-01,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-04-01,USA,AMRO,32669,0,61,44,0,0
Uruguay,2024-04-01,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-04-01,VEN,AMRO,12,0,0,0,0,0
Indonesia,2024-04-02,IDN,SEARO,85,0,0,1,0,0
Mozambique,2024-04-02,MOZ,AFRO,1,0,1,0,0,0
Sri Lanka,2024-04-03,LKA,SEARO,4,0,0,0,0,0
Nepal,2024-04-04,NPL,SEARO,1,0,0,0,0,0
China,2024-04-05,CHN,WPRO,2355,0,0,1,0,0
Japan,2024-04-05,JPN,WPRO,243,0,1,1,0,0
Singapore,2024-04-05,SGP,WPRO,58,0,0,1,0,0
Benin,2024-04-07,BEN,AFRO,3,0,0,0,0,0
Cameroon,2024-04-07,CMR,AFRO,47,0,5,1,0,1
Central African Republic,2024-04-07,CAF,AFRO,65,0,1,0,0,0
Congo,2024-04-07,COG,AFRO,45,0,2,0,0,0
Democratic Republic of the Congo,2024-04-07,COD,AFRO,1103,0,5,69,0,1
Ghana,2024-04-07,GHA,AFRO,128,0,4,0,0,0
Liberia,2024-04-07,LBR,AFRO,21,0,0,0,0,0
Nigeria,2024-04-07,NGA,AFRO,879,0,9,1,0,0
South Africa,2024-04-07,ZAF,AFRO,5,0,0,0,0,0
Argentina,2024-04-08,ARG,AMRO,1150,0,2,0,0,0
Aruba,2024-04-08,ABW,AMRO,3,0,0,0,0,0
Bahamas,2024-04-08,BHS,AMRO,4,0,0,0,0,0
Barbados,2024-04-08,BRB,AMRO,1,0,0,0,0,0
Bermuda,2024-04-08,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2024-04-08,BOL,AMRO,266,0,0,0,0,0
Brazil,2024-04-08,BRA,AMRO,12140,0,16,16,0,0
Canada,2024-04-08,CAN,AMRO,1604,0,0,4,0,0
Chile,2024-04-08,CHL,AMRO,1460,0,3,0,0,0
Colombia,2024-04-08,COL,AMRO,4226,0,0,5,0,0
Costa Rica,2024-04-08,CRI,AMRO,226,0,1,0,0,0
Cuba,2024-04-08,CUB,AMRO,8,0,1,0,0,0
Curaçao,2024-04-08,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2024-04-08,DOM,AMRO,81,0,1,0,0,0
Ecuador,2024-04-08,ECU,AMRO,599,0,2,0,0,0
El Salvador,2024-04-08,SLV,AMRO,106,0,0,0,0,0
Guadeloupe,2024-04-08,GLP,AMRO,1,0,0,0,0,0
Guatemala,2024-04-08,GTM,AMRO,405,0,1,0,0,0
Guyana,2024-04-08,GUY,AMRO,2,0,0,0,0,0
Honduras,2024-04-08,HND,AMRO,44,0,0,0,0,0
Jamaica,2024-04-08,JAM,AMRO,21,0,0,0,0,0
Martinique,2024-04-08,MTQ,AMRO,7,0,0,0,0,0
Mexico,2024-04-08,MEX,AMRO,4089,0,34,2,0,0
Mozambique,2024-04-08,MOZ,AFRO,1,0,1,0,0,0
Panama,2024-04-08,PAN,AMRO,239,0,1,0,0,0
Paraguay,2024-04-08,PRY,AMRO,126,0,0,0,0,0
Peru,2024-04-08,PER,AMRO,3902,0,26,1,0,0
Saint Martin,2024-04-08,MAF,AMRO,1,0,0,0,0,0
Trinidad and Tobago,2024-04-08,TTO,AMRO,4,0,0,0,0,0
United States of America,2024-04-08,USA,AMRO,32738,0,61,69,0,0
Uruguay,2024-04-08,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2024-04-08,VEN,AMRO,12,0,0,0,0,0
Andorra,2024-04-09,AND,EURO,4,0,0,0,0,0
Austria,2024-04-09,AUT,EURO,345,0,1,0,0,0
Belgium,2024-04-09,BEL,EURO,806,0,2,0,0,0
Bosnia and Herzegovina,2024-04-09,BIH,EURO,9,0,0,0,0,0
Bulgaria,2024-04-09,BGR,EURO,6,0,0,0,0,0
Croatia,2024-04-09,HRV,EURO,33,0,0,0,0,0
Cyprus,2024-04-09,CYP,EURO,5,0,0,0,0,0
Czechia,2024-04-09,CZE,EURO,78,0,1,0,0,0
Denmark,2024-04-09,DNK,EURO,198,0,0,0,0,0
Estonia,2024-04-09,EST,EURO,11,0,0,0,0,0
Finland,2024-04-09,FIN,EURO,43,0,0,0,0,0
France,2024-04-09,FRA,EURO,4206,0,0,0,0,0
Georgia,2024-04-09,GEO,EURO,2,0,0,0,0,0
Germany,2024-04-09,DEU,EURO,3830,0,0,0,0,0
Gibraltar,2024-04-09,GIB,EURO,6,0,0,0,0,0
Greece,2024-04-09,GRC,EURO,92,0,0,0,0,0
Greenland,2024-04-09,GRL,EURO,2,0,0,0,0,0
Hungary,2024-04-09,HUN,EURO,83,0,0,0,0,0
Iceland,2024-04-09,ISL,EURO,17,0,0,0,0,0
Ireland,2024-04-09,IRL,EURO,245,0,0,0,0,0
Israel,2024-04-09,ISR,EURO,294,0,0,1,0,0
Italy,2024-04-09,ITA,EURO,1042,0,0,0,0,0
Latvia,2024-04-09,LVA,EURO,6,0,0,0,0,0
Lithuania,2024-04-09,LTU,EURO,5,0,0,0,0,0
Luxembourg,2024-04-09,LUX,EURO,61,0,0,0,0,0
Malta,2024-04-09,MLT,EURO,35,0,0,0,0,0
Monaco,2024-04-09,MCO,EURO,3,0,0,0,0,0
Montenegro,2024-04-09,MNE,EURO,2,0,0,0,0,0
Netherlands,2024-04-09,NLD,EURO,1299,0,0,0,0,0
Norway,2024-04-09,NOR,EURO,105,0,0,0,0,0
Poland,2024-04-09,POL,EURO,221,0,0,0,0,0
